Source,Target,Type
L899,306,undirected
L2553,306,undirected
L29455,306,undirected
L29456,306,undirected
L7925,306,undirected
L1862,306,undirected
L29,306,undirected
L231,306,undirected
L29457,306,undirected
L29458,306,undirected
L10099,306,undirected
L29459,306,undirected
L23440,306,undirected
L360,306,undirected
L29460,306,undirected
L29461,306,undirected
L29462,306,undirected
L71,306,undirected
L1872,306,undirected
L18132,306,undirected
L879,306,undirected
L10672,306,undirected
L72,306,undirected
L29463,306,undirected
L29464,306,undirected
L29465,306,undirected
L11315,307,undirected
L1018,307,undirected
L12669,307,undirected
L29466,307,undirected
L296,307,undirected
L101,307,undirected
L7157,307,undirected
L29467,307,undirected
L1272,307,undirected
L29468,307,undirected
L29469,307,undirected
L29470,307,undirected
L29471,307,undirected
L1326,307,undirected
L29472,307,undirected
L29473,307,undirected
L416,307,undirected
L29474,307,undirected
L4898,307,undirected
L5182,307,undirected
L27,307,undirected
L3325,307,undirected
L1047,307,undirected
L5821,307,undirected
L29475,307,undirected
L8380,307,undirected
L51,307,undirected
L29476,307,undirected
L307,307,undirected
L9244,307,undirected
L4917,307,undirected
L23502,307,undirected
L29477,307,undirected
L29478,307,undirected
L25683,307,undirected
L29479,307,undirected
L4918,307,undirected
L29480,307,undirected
L24444,307,undirected
L29481,307,undirected
L27453,307,undirected
L2038,307,undirected
L11440,307,undirected
L21128,307,undirected
L16059,307,undirected
L8571,307,undirected
L29482,307,undirected
L29483,307,undirected
L27416,307,undirected
L21169,307,undirected
L29484,307,undirected
L12727,307,undirected
L29485,307,undirected
L27415,307,undirected
L29486,307,undirected
L1156,307,undirected
L29487,307,undirected
L29488,307,undirected
L3211,307,undirected
L29489,307,undirected
L4930,307,undirected
L25299,307,undirected
L1415,307,undirected
L3335,307,undirected
L6335,307,undirected
L29490,307,undirected
L29491,307,undirected
L2438,307,undirected
L29492,307,undirected
L29493,307,undirected
L21,307,undirected
L29494,307,undirected
L29495,307,undirected
L29496,307,undirected
L2619,307,undirected
L29497,307,undirected
L3346,307,undirected
L29498,307,undirected
L3224,307,undirected
L29499,307,undirected
L1147,307,undirected
L1778,307,undirected
L29500,307,undirected
L79,307,undirected
L1218,307,undirected
L3043,307,undirected
L29501,307,undirected
L5338,307,undirected
L10708,307,undirected
L29502,307,undirected
L23669,307,undirected
L29503,307,undirected
L4938,307,undirected
L8361,307,undirected
L29504,307,undirected
L8216,307,undirected
L29505,307,undirected
L2772,307,undirected
L29506,307,undirected
L1807,307,undirected
L1080,307,undirected
L8836,307,undirected
L29507,307,undirected
L831,307,undirected
L29508,307,undirected
L29509,307,undirected
L16409,307,undirected
L2762,307,undirected
L29510,307,undirected
L29511,307,undirected
L45,307,undirected
L29512,307,undirected
L17512,307,undirected
L2511,307,undirected
L3850,307,undirected
L12918,307,undirected
L1262,307,undirected
L1024,307,undirected
L22738,307,undirected
L1294,307,undirected
L1301,307,undirected
L26296,307,undirected
L5363,307,undirected
L4407,307,undirected
L2483,307,undirected
L5396,307,undirected
L18398,307,undirected
L29513,307,undirected
L1996,307,undirected
L2209,307,undirected
L5746,307,undirected
L29514,307,undirected
L29515,307,undirected
L27406,307,undirected
L983,307,undirected
L581,307,undirected
L29516,307,undirected
L12872,307,undirected
L10240,307,undirected
L8814,307,undirected
L29517,307,undirected
L10183,307,undirected
L3367,307,undirected
L4841,307,undirected
L4958,307,undirected
L1938,307,undirected
L21773,307,undirected
L1595,307,undirected
L29518,307,undirected
L29519,307,undirected
L29520,307,undirected
L29521,307,undirected
L29522,307,undirected
L7027,307,undirected
L118,307,undirected
L184,307,undirected
L12023,307,undirected
L2509,307,undirected
L10249,307,undirected
L9725,307,undirected
L4123,307,undirected
L2527,307,undirected
L8170,307,undirected
L9735,307,undirected
L5930,307,undirected
L27012,307,undirected
L23038,307,undirected
L191,307,undirected
L1552,307,undirected
L3015,307,undirected
L10174,307,undirected
L29523,307,undirected
L29524,307,undirected
L3002,307,undirected
L6259,307,undirected
L561,307,undirected
L992,307,undirected
L29525,307,undirected
L29526,307,undirected
L9814,307,undirected
L8431,307,undirected
L3276,307,undirected
L618,307,undirected
L12155,307,undirected
L2216,307,undirected
L26453,307,undirected
L29527,307,undirected
L29528,307,undirected
L23531,307,undirected
L29529,307,undirected
L29530,307,undirected
L6052,307,undirected
L29531,307,undirected
L10479,307,undirected
L195,307,undirected
L12205,307,undirected
L5262,307,undirected
L10721,307,undirected
L13138,307,undirected
L1224,307,undirected
L5481,307,undirected
L29532,307,undirected
L832,307,undirected
L29533,307,undirected
L6449,307,undirected
L1077,307,undirected
L29534,307,undirected
L29535,307,undirected
L26450,307,undirected
L29536,307,undirected
L9762,307,undirected
L2518,307,undirected
L5619,307,undirected
L5561,307,undirected
L8490,307,undirected
L1288,307,undirected
L686,307,undirected
L12846,307,undirected
L8839,307,undirected
L685,307,undirected
L29537,307,undirected
L4974,307,undirected
L3963,307,undirected
L5134,307,undirected
L5129,307,undirected
L6200,307,undirected
L123,307,undirected
L4976,307,undirected
L29538,307,undirected
L3412,307,undirected
L925,307,undirected
L8471,307,undirected
L19110,307,undirected
L18560,307,undirected
L8121,307,undirected
L12873,307,undirected
L3385,307,undirected
L3420,307,undirected
L25892,307,undirected
L5370,307,undirected
L1407,307,undirected
L796,307,undirected
L725,307,undirected
L11576,307,undirected
L29539,307,undirected
L29540,307,undirected
L29541,307,undirected
L23916,307,undirected
L5577,307,undirected
L4597,307,undirected
L12085,307,undirected
L29542,307,undirected
L5234,307,undirected
L23106,307,undirected
L1994,307,undirected
L4007,307,undirected
L8962,307,undirected
L10637,307,undirected
L3981,307,undirected
L4977,307,undirected
L8475,307,undirected
L29030,307,undirected
L29543,307,undirected
L29544,307,undirected
L29545,307,undirected
L29546,307,undirected
L7094,307,undirected
L29547,307,undirected
L4003,307,undirected
L29548,307,undirected
L29549,307,undirected
L29550,307,undirected
L2478,307,undirected
L25353,307,undirected
L29551,307,undirected
L29552,307,undirected
L1771,307,undirected
L29553,307,undirected
L4000,307,undirected
L29554,307,undirected
L29555,307,undirected
L1388,307,undirected
L10879,307,undirected
L3842,307,undirected
L8520,307,undirected
L2540,307,undirected
L5801,307,undirected
L29556,307,undirected
L22969,307,undirected
L8323,307,undirected
L29557,307,undirected
L29558,307,undirected
L29559,307,undirected
L10895,307,undirected
L29560,307,undirected
L482,307,undirected
L23768,307,undirected
L29561,307,undirected
L22988,307,undirected
L29562,307,undirected
L8474,307,undirected
L24734,307,undirected
L5378,307,undirected
L29563,307,undirected
L29564,307,undirected
L27030,307,undirected
L29565,307,undirected
L14508,307,undirected
L29566,307,undirected
L4638,307,undirected
L1619,307,undirected
L243,307,undirected
L11685,307,undirected
L29567,307,undirected
L29568,307,undirected
L28561,307,undirected
L29569,307,undirected
L29570,307,undirected
L1249,307,undirected
L29571,307,undirected
L8548,307,undirected
L29572,307,undirected
L10481,307,undirected
L29052,307,undirected
L29573,307,undirected
L29574,307,undirected
L19165,307,undirected
L8413,307,undirected
L11017,307,undirected
L29575,307,undirected
L1863,307,undirected
L29576,307,undirected
L11241,307,undirected
L29577,307,undirected
L29578,307,undirected
L29579,307,undirected
L8390,307,undirected
L29580,307,undirected
L5519,307,undirected
L2337,307,undirected
L29581,307,undirected
L29582,307,undirected
L29583,307,undirected
L29584,307,undirected
L23553,307,undirected
L1234,307,undirected
L21951,307,undirected
L10935,307,undirected
L10938,307,undirected
L649,307,undirected
L26667,307,undirected
L29585,307,undirected
L29586,307,undirected
L29587,307,undirected
L29588,307,undirected
L8566,307,undirected
L26896,307,undirected
L29589,307,undirected
L29590,307,undirected
L8526,307,undirected
L29591,307,undirected
L17384,307,undirected
L29592,307,undirected
L29593,307,undirected
L29594,307,undirected
L29595,307,undirected
L29596,307,undirected
L29597,307,undirected
L9059,307,undirected
L29598,307,undirected
L29599,307,undirected
L6824,307,undirected
L8560,307,undirected
L27901,307,undirected
L17194,307,undirected
L29600,307,undirected
L3860,307,undirected
L29601,307,undirected
L29602,307,undirected
L2532,307,undirected
L29603,307,undirected
L29604,307,undirected
L22998,307,undirected
L8441,307,undirected
L2488,307,undirected
L29605,307,undirected
L727,307,undirected
L8149,307,undirected
L8423,307,undirected
L29606,307,undirected
L29607,307,undirected
L726,307,undirected
L25360,307,undirected
L12211,307,undirected
L12118,307,undirected
L2766,307,undirected
L29608,307,undirected
L28949,310,undirected
L29609,310,undirected
L29610,310,undirected
L24056,310,undirected
L29611,310,undirected
L29612,310,undirected
L3294,310,undirected
L22338,310,undirected
L11308,310,undirected
L29613,310,undirected
L7131,310,undirected
L7153,310,undirected
L29614,310,undirected
L29615,310,undirected
L3440,310,undirected
L21311,310,undirected
L790,310,undirected
L7643,310,undirected
L29616,310,undirected
L29617,310,undirected
L13348,310,undirected
L863,310,undirected
L29618,310,undirected
L29619,310,undirected
L13270,310,undirected
L29620,310,undirected
L29621,310,undirected
L29622,310,undirected
L7179,310,undirected
L29623,310,undirected
L16839,310,undirected
L7223,310,undirected
L29624,310,undirected
L564,310,undirected
L29625,310,undirected
L301,310,undirected
L29626,310,undirected
L11376,310,undirected
L29627,310,undirected
L4393,310,undirected
L17561,310,undirected
L1678,310,undirected
L29628,310,undirected
L3433,310,undirected
L24399,310,undirected
L29629,310,undirected
L29630,310,undirected
L28209,310,undirected
L1589,310,undirected
L1264,310,undirected
L20177,310,undirected
L1735,310,undirected
L29631,310,undirected
L29632,310,undirected
L29633,310,undirected
L29634,310,undirected
L24090,310,undirected
L4704,310,undirected
L7209,310,undirected
L29635,310,undirected
L38,310,undirected
L29315,310,undirected
L29636,310,undirected
L29637,310,undirected
L13470,310,undirected
L2037,310,undirected
L29638,310,undirected
L29639,310,undirected
L24091,310,undirected
L7238,310,undirected
L16143,310,undirected
L12447,310,undirected
L29640,310,undirected
L307,310,undirected
L29641,310,undirected
L29642,310,undirected
L22034,310,undirected
L29643,310,undirected
L29644,310,undirected
L3591,310,undirected
L7586,310,undirected
L1878,310,undirected
L29645,310,undirected
L3748,310,undirected
L102,310,undirected
L1648,310,undirected
L29646,310,undirected
L4395,310,undirected
L3073,310,undirected
L6609,310,undirected
L3288,310,undirected
L11814,310,undirected
L29647,310,undirected
L8660,310,undirected
L29648,310,undirected
L936,310,undirected
L24040,310,undirected
L29649,310,undirected
L29650,310,undirected
L29651,310,undirected
L29652,310,undirected
L3098,310,undirected
L24122,310,undirected
L29653,310,undirected
L330,310,undirected
L13618,310,undirected
L20664,310,undirected
L29654,310,undirected
L13650,310,undirected
L29655,310,undirected
L29656,310,undirected
L505,310,undirected
L29657,310,undirected
L29283,310,undirected
L20169,310,undirected
L128,310,undirected
L5877,310,undirected
L19826,310,undirected
L29658,310,undirected
L21,310,undirected
L10743,310,undirected
L3094,310,undirected
L24160,310,undirected
L9139,310,undirected
L29659,310,undirected
L29660,310,undirected
L5100,310,undirected
L13667,310,undirected
L20494,310,undirected
L29661,310,undirected
L29662,310,undirected
L1786,310,undirected
L335,310,undirected
L21378,310,undirected
L29663,310,undirected
L6451,310,undirected
L10764,310,undirected
L26078,310,undirected
L29664,310,undirected
L360,310,undirected
L29665,310,undirected
L7158,310,undirected
L29666,310,undirected
L29667,310,undirected
L7293,310,undirected
L29668,310,undirected
L2654,310,undirected
L3300,310,undirected
L29669,310,undirected
L367,310,undirected
L953,310,undirected
L2038,310,undirected
L7234,310,undirected
L13501,310,undirected
L11009,310,undirected
L9480,310,undirected
L29670,310,undirected
L5885,310,undirected
L27490,310,undirected
L14485,310,undirected
L11526,310,undirected
L1897,310,undirected
L21881,310,undirected
L29671,310,undirected
L24206,310,undirected
L6423,310,undirected
L2498,310,undirected
L351,310,undirected
L19892,310,undirected
L29672,310,undirected
L29673,310,undirected
L11446,310,undirected
L7589,310,undirected
L3099,310,undirected
L7375,310,undirected
L29674,310,undirected
L5239,310,undirected
L29675,310,undirected
L6396,310,undirected
L20277,310,undirected
L29676,310,undirected
L29677,310,undirected
L29678,310,undirected
L24627,310,undirected
L29679,310,undirected
L7595,310,undirected
L7597,310,undirected
L3479,310,undirected
L10210,310,undirected
L2936,310,undirected
L7294,310,undirected
L29680,310,undirected
L16200,310,undirected
L11931,310,undirected
L29681,310,undirected
L7590,310,undirected
L29682,310,undirected
L29683,310,undirected
L7599,310,undirected
L10180,310,undirected
L29684,310,undirected
L7604,310,undirected
L2961,310,undirected
L2809,310,undirected
L29685,310,undirected
L25165,310,undirected
L29686,310,undirected
L10421,310,undirected
L7312,310,undirected
L25,310,undirected
L364,310,undirected
L350,310,undirected
L12129,310,undirected
L359,310,undirected
L11580,310,undirected
L22238,310,undirected
L29687,310,undirected
L9619,310,undirected
L13997,310,undirected
L9515,310,undirected
L9516,310,undirected
L3146,310,undirected
L29688,310,undirected
L11985,310,undirected
L1552,310,undirected
L29689,310,undirected
L29690,310,undirected
L1904,310,undirected
L29691,310,undirected
L18296,310,undirected
L337,310,undirected
L29692,310,undirected
L29693,310,undirected
L29694,310,undirected
L1344,310,undirected
L24155,310,undirected
L2041,310,undirected
L3890,310,undirected
L29695,310,undirected
L3672,310,undirected
L3671,310,undirected
L3668,310,undirected
L7151,310,undirected
L22438,310,undirected
L29696,310,undirected
L416,310,undirected
L29697,310,undirected
L2380,310,undirected
L29698,310,undirected
L3075,310,undirected
L151,310,undirected
L7598,310,undirected
L20120,310,undirected
L3611,310,undirected
L24239,310,undirected
L19917,310,undirected
L7667,310,undirected
L2031,310,undirected
L29699,310,undirected
L3670,310,undirected
L16199,310,undirected
